Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
977¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":115,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Program
1657¿Literal¿number¿¿1¿¿{"start":{"line":105,"column":21},"end":{"line":105,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Literal
1658¿ExpressionStatement¿¿¿¿¿{"start":{"line":105,"column":16},"end":{"line":105,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ExpressionStatement
1659¿Identifier¿¿v250¿¿¿¿¿Identifier
1660¿BlockStatement¿¿¿¿¿{"start":{"line":104,"column":23},"end":{"line":106,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿BlockStatement
1661¿VariableDeclarator¿¿v251¿¿¿¿¿VariableDeclarator
1662¿CallExpression¿¿¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿CallExpression
1663¿Identifier¿¿done¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1664¿Literal¿number¿¿0¿¿{"start":{"line":107,"column":21},"end":{"line":107,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Literal
1665¿ExpressionStatement¿¿¿¿¿{"start":{"line":107,"column":16},"end":{"line":107,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ExpressionStatement
1666¿Identifier¿¿v251¿¿¿¿¿Identifier
1667¿BlockStatement¿¿¿¿¿{"start":{"line":106,"column":19},"end":{"line":108,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿BlockStatement
1668¿BlockStatement¿¿¿¿¿{"start":{"line":103,"column":79},"end":{"line":109,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿BlockStatement
1669¿VariableDeclarator¿¿v253¿¿¿¿¿VariableDeclarator
1670¿CallExpression¿¿¿¿¿{"start":{"line":103,"column":15},"end":{"line":109,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿CallExpression
1671¿Identifier¿¿exec¿¿¿{"start":{"line":103,"column":15},"end":{"line":103,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1672¿Identifier¿¿v249¿¿¿¿¿Identifier
1673¿Identifier¿¿v252¿¿¿¿¿Identifier
1674¿ReturnStatement¿¿¿¿¿{"start":{"line":103,"column":8},"end":{"line":109,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ReturnStatement
1675¿Identifier¿¿v253¿¿¿¿¿Identifier
1676¿BlockStatement¿¿¿¿¿{"start":{"line":102,"column":34},"end":{"line":110,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿BlockStatement
1677¿ExpressionStatement¿¿¿¿¿{"start":{"line":102,"column":4},"end":{"line":110,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ExpressionStatement
1678¿AssignmentExpression¿=¿¿¿¿{"start":{"line":102,"column":4},"end":{"line":110,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿AssignmentExpression
1679¿MemberExpression¿¿¿¿¿{"start":{"line":102,"column":4},"end":{"line":102,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿MemberExpression
1680¿ThisExpression¿¿¿¿¿{"start":{"line":102,"column":4},"end":{"line":102,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ThisExpression
1681¿Identifier¿¿isAlive¿¿¿{"start":{"line":102,"column":9},"end":{"line":102,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1682¿Identifier¿¿v254¿¿¿¿¿Identifier
1683¿ExpressionStatement¿¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ExpressionStatement
1684¿AssignmentExpression¿=¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿AssignmentExpression
1685¿MemberExpression¿¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿MemberExpression
1686¿ThisExpression¿¿¿¿¿{"start":{"line":112,"column":4},"end":{"line":112,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ThisExpression
1687¿Identifier¿¿config¿¿¿{"start":{"line":112,"column":9},"end":{"line":112,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1688¿Identifier¿¿config¿¿¿{"start":{"line":112,"column":18},"end":{"line":112,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1689¿BlockStatement¿¿¿¿¿{"start":{"line":10,"column":30},"end":{"line":113,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿BlockStatement
1690¿ExpressionStatement¿¿¿¿¿{"start":{"line":115,"column":0},"end":{"line":115,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿ExpressionStatement
1691¿AssignmentExpression¿=¿¿¿¿{"start":{"line":115,"column":0},"end":{"line":115,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿AssignmentExpression
1692¿MemberExpression¿¿¿¿¿{"start":{"line":115,"column":0},"end":{"line":115,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿MemberExpression
1693¿Identifier¿¿module¿¿¿{"start":{"line":115,"column":0},"end":{"line":115,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1694¿Identifier¿¿exports¿¿¿{"start":{"line":115,"column":7},"end":{"line":115,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1695¿Identifier¿¿Remote¿¿¿{"start":{"line":115,"column":17},"end":{"line":115,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js"}¿¿Identifier
1696¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
1697¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
1698¿CFG_F_START¿¿995_anon¿¿¿¿¿CFG_F_START
1699¿CFG_F_END¿¿995_anon¿¿¿¿¿CFG_F_END
1700¿CFG_F_START¿¿1011_anon¿¿¿¿¿CFG_F_START
1701¿CFG_F_END¿¿1011_anon¿¿¿¿¿CFG_F_END
1702¿CFG_IF_END¿¿1020¿¿¿¿¿CFG_IF_END
1703¿CFG_F_START¿¿1101_anon¿¿¿¿¿CFG_F_START
1704¿CFG_F_END¿¿1101_anon¿¿¿¿¿CFG_F_END
1705¿CFG_F_START¿¿1298_anon¿¿¿¿¿CFG_F_START
1706¿CFG_F_END¿¿1298_anon¿¿¿¿¿CFG_F_END
1707¿CFG_F_START¿¿1416_anon¿¿¿¿¿CFG_F_START
1708¿CFG_F_END¿¿1416_anon¿¿¿¿¿CFG_F_END
1709¿CFG_IF_END¿¿1422¿¿¿¿¿CFG_IF_END
1710¿CFG_F_START¿¿1459_anon¿¿¿¿¿CFG_F_START
1711¿CFG_F_END¿¿1459_anon¿¿¿¿¿CFG_F_END
1712¿CFG_F_START¿¿1514_anon¿¿¿¿¿CFG_F_START
1713¿CFG_F_END¿¿1514_anon¿¿¿¿¿CFG_F_END
1714¿CFG_F_START¿¿1554_anon¿¿¿¿¿CFG_F_START
1715¿CFG_F_END¿¿1554_anon¿¿¿¿¿CFG_F_END
1716¿CFG_IF_END¿¿1577¿¿¿¿¿CFG_IF_END
1717¿CFG_F_START¿¿1612_anon¿¿¿¿¿CFG_F_START
1718¿CFG_F_END¿¿1612_anon¿¿¿¿¿CFG_F_END
1719¿CFG_F_START¿¿1637_anon¿¿¿¿¿CFG_F_START
1720¿CFG_F_END¿¿1637_anon¿¿¿¿¿CFG_F_END
1721¿CFG_F_START¿¿1648_anon¿¿¿¿¿CFG_F_START
1722¿CFG_F_END¿¿1648_anon¿¿¿¿¿CFG_F_END
1723¿CFG_IF_END¿¿1652¿¿¿¿¿CFG_IF_END
1724¿TAINT_SOURCE¿¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
1725¿PDG_CALL¿¿1696.CALL->require-o225¿¿¿¿¿PDG_CALL
1726¿PDG_OBJECT¿¿1696.net-o226¿¿¿¿¿PDG_OBJECT
1727¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1728¿PDG_CALL¿¿1696.CALL->require-o227¿¿¿¿¿PDG_CALL
1729¿PDG_OBJECT¿¿1696.v128-o228¿¿¿¿¿PDG_OBJECT
1730¿TAINT_SINK¿¿require¿¿¿¿¿TAINT_SINK
1731¿PDG_OBJECT¿¿1696.v128.exec-o229¿¿¿¿¿PDG_OBJECT
1732¿PDG_OBJECT¿¿1696.String-o230¿¿¿¿¿PDG_OBJECT
1733¿PDG_OBJECT¿¿1696.String.fromCharCode-o231¿¿¿¿¿PDG_OBJECT
1734¿PDG_OBJECT¿¿1698.this-o232¿¿¿¿¿PDG_OBJECT
1735¿PDG_OBJECT¿¿1698.string-o233¿¿¿¿¿PDG_OBJECT
1736¿PDG_OBJECT¿¿1696.base64Encode-o234¿¿¿¿¿PDG_OBJECT
1737¿PDG_OBJECT¿¿1700.this-o235¿¿¿¿¿PDG_OBJECT
1738¿PDG_OBJECT¿¿1700.config-o236¿¿¿¿¿PDG_OBJECT
1739¿PDG_OBJECT¿¿1696.Remote-o237¿¿¿¿¿PDG_OBJECT
1740¿PDG_OBJECT¿¿1696.module-o238¿¿¿¿¿PDG_OBJECT
1741¿PDG_OBJECT¿¿1696.module.exports-o239¿¿¿¿¿PDG_OBJECT
1742¿PDG_CALL¿¿1698.CALL->Buffer-o240¿¿¿¿¿PDG_CALL
1743¿PDG_OBJECT¿¿1698.v129-o241¿¿¿¿¿PDG_OBJECT
1744¿PDG_CALL¿¿1698.CALL->v129.toString-o242¿¿¿¿¿PDG_CALL
1745¿PDG_OBJECT¿¿1698.v130-o243¿¿¿¿¿PDG_OBJECT
1746¿PDG_RETURN¿¿1698.RET_OBJ-o244¿¿¿¿¿PDG_RETURN
1747¿PDG_OBJECT¿¿1700.config.ip-o245¿¿¿¿¿PDG_OBJECT
1748¿PDG_CALL¿¿1700.CALL->Error-o246¿¿¿¿¿PDG_CALL
1749¿PDG_OBJECT¿¿1700.v133-o247¿¿¿¿¿PDG_OBJECT
1750¿PDG_OBJECT¿¿1700.config.host-o248¿¿¿¿¿PDG_OBJECT
1751¿PDG_OBJECT¿¿1700.v135-o249¿¿¿¿¿PDG_OBJECT
1752¿PDG_OBJECT¿¿1700.config-o250¿¿¿¿¿PDG_OBJECT
1753¿PDG_OBJECT¿¿1700.config.host-o251¿¿¿¿¿PDG_OBJECT
1754¿PDG_OBJECT¿¿1700.config.appString-o252¿¿¿¿¿PDG_OBJECT
1755¿PDG_OBJECT¿¿1700.config-o253¿¿¿¿¿PDG_OBJECT
1756¿PDG_OBJECT¿¿1700.config.appString-o254¿¿¿¿¿PDG_OBJECT
1757¿PDG_OBJECT¿¿1700.config.tvAppString-o255¿¿¿¿¿PDG_OBJECT
1758¿PDG_OBJECT¿¿1700.config-o256¿¿¿¿¿PDG_OBJECT
1759¿PDG_OBJECT¿¿1700.config.tvAppString-o257¿¿¿¿¿PDG_OBJECT
1760¿PDG_OBJECT¿¿1700.config.port-o258¿¿¿¿¿PDG_OBJECT
1761¿PDG_OBJECT¿¿1700.config-o259¿¿¿¿¿PDG_OBJECT
1762¿PDG_OBJECT¿¿1700.config.port-o260¿¿¿¿¿PDG_OBJECT
1763¿PDG_OBJECT¿¿1700.config.timeout-o261¿¿¿¿¿PDG_OBJECT
1764¿PDG_OBJECT¿¿1700.config-o262¿¿¿¿¿PDG_OBJECT
1765¿PDG_OBJECT¿¿1700.config.timeout-o263¿¿¿¿¿PDG_OBJECT
1766¿PDG_OBJECT¿¿1703.this-o264¿¿¿¿¿PDG_OBJECT
1767¿PDG_OBJECT¿¿1700._socketChunkOne-o265¿¿¿¿¿PDG_OBJECT
1768¿PDG_OBJECT¿¿1705.this-o266¿¿¿¿¿PDG_OBJECT
1769¿PDG_OBJECT¿¿1705.command-o267¿¿¿¿¿PDG_OBJECT
1770¿PDG_OBJECT¿¿1700._socketChunkTwo-o268¿¿¿¿¿PDG_OBJECT
1771¿PDG_OBJECT¿¿1707.this-o269¿¿¿¿¿PDG_OBJECT
1772¿PDG_OBJECT¿¿1707.command-o270¿¿¿¿¿PDG_OBJECT
1773¿PDG_OBJECT¿¿1707.done-o271¿¿¿¿¿PDG_OBJECT
1774¿PDG_OBJECT¿¿1700.v247-o272¿¿¿¿¿PDG_OBJECT
1775¿PDG_OBJECT¿¿1700.this-o273¿¿¿¿¿PDG_OBJECT
1776¿PDG_OBJECT¿¿1700.this.send-o274¿¿¿¿¿PDG_OBJECT
1777¿PDG_OBJECT¿¿1719.this-o275¿¿¿¿¿PDG_OBJECT
1778¿PDG_OBJECT¿¿1719.done-o276¿¿¿¿¿PDG_OBJECT
1779¿PDG_OBJECT¿¿1700.v254-o277¿¿¿¿¿PDG_OBJECT
1780¿PDG_OBJECT¿¿1700.this-o278¿¿¿¿¿PDG_OBJECT
1781¿PDG_OBJECT¿¿1700.this.isAlive-o279¿¿¿¿¿PDG_OBJECT
1782¿PDG_OBJECT¿¿1700.this-o280¿¿¿¿¿PDG_OBJECT
1783¿PDG_OBJECT¿¿1700.this.config-o281¿¿¿¿¿PDG_OBJECT
1784¿PDG_OBJECT¿¿1703.config.host-o282¿¿¿¿¿PDG_OBJECT
1785¿PDG_OBJECT¿¿1703.v140.ip-o283¿¿¿¿¿PDG_OBJECT
1786¿PDG_CALL¿¿1703.CALL->base64Encode-o284¿¿¿¿¿PDG_CALL
1787¿PDG_OBJECT¿¿1703.ipEncoded-o285¿¿¿¿¿PDG_OBJECT
1788¿PDG_OBJECT¿¿1703.v142.mac-o286¿¿¿¿¿PDG_OBJECT
1789¿PDG_CALL¿¿1703.CALL->base64Encode-o287¿¿¿¿¿PDG_CALL
1790¿PDG_OBJECT¿¿1703.macEncoded-o288¿¿¿¿¿PDG_OBJECT
1791¿PDG_CALL¿¿1703.CALL->chr-o289¿¿¿¿¿PDG_CALL
1792¿PDG_OBJECT¿¿1703.v144-o290¿¿¿¿¿PDG_OBJECT
1793¿PDG_CALL¿¿1703.CALL->chr-o291¿¿¿¿¿PDG_CALL
1794¿PDG_OBJECT¿¿1703.v145-o292¿¿¿¿¿PDG_OBJECT
1795¿PDG_OBJECT¿¿1703.v146-o293¿¿¿¿¿PDG_OBJECT
1796¿PDG_OBJECT¿¿1703.ipEncoded.length-o294¿¿¿¿¿PDG_OBJECT
1797¿PDG_CALL¿¿1703.CALL->chr-o295¿¿¿¿¿PDG_CALL
1798¿PDG_OBJECT¿¿1703.v148-o296¿¿¿¿¿PDG_OBJECT
1799¿PDG_OBJECT¿¿1703.v149-o297¿¿¿¿¿PDG_OBJECT
1800¿PDG_CALL¿¿1703.CALL->chr-o298¿¿¿¿¿PDG_CALL
1801¿PDG_OBJECT¿¿1703.v150-o299¿¿¿¿¿PDG_OBJECT
1802¿PDG_OBJECT¿¿1703.v151-o300¿¿¿¿¿PDG_OBJECT
1803¿PDG_OBJECT¿¿1703.v152-o301¿¿¿¿¿PDG_OBJECT
1804¿PDG_OBJECT¿¿1703.macEncoded.length-o302¿¿¿¿¿PDG_OBJECT
1805¿PDG_CALL¿¿1703.CALL->chr-o303¿¿¿¿¿PDG_CALL
1806¿PDG_OBJECT¿¿1703.v154-o304¿¿¿¿¿PDG_OBJECT
1807¿PDG_OBJECT¿¿1703.v155-o305¿¿¿¿¿PDG_OBJECT
1808¿PDG_CALL¿¿1703.CALL->chr-o306¿¿¿¿¿PDG_CALL
1809¿PDG_OBJECT¿¿1703.v156-o307¿¿¿¿¿PDG_OBJECT
1810¿PDG_OBJECT¿¿1703.v157-o308¿¿¿¿¿PDG_OBJECT
1811¿PDG_OBJECT¿¿1703.v158-o309¿¿¿¿¿PDG_OBJECT
1812¿PDG_OBJECT¿¿1703.v159.name-o310¿¿¿¿¿PDG_OBJECT
1813¿PDG_CALL¿¿1703.CALL->base64Encode-o311¿¿¿¿¿PDG_CALL
1814¿PDG_OBJECT¿¿1703.v161-o312¿¿¿¿¿PDG_OBJECT
1815¿PDG_OBJECT¿¿1703.v161.length-o313¿¿¿¿¿PDG_OBJECT
1816¿PDG_CALL¿¿1703.CALL->chr-o314¿¿¿¿¿PDG_CALL
1817¿PDG_OBJECT¿¿1703.v163-o315¿¿¿¿¿PDG_OBJECT
1818¿PDG_OBJECT¿¿1703.v164-o316¿¿¿¿¿PDG_OBJECT
1819¿PDG_CALL¿¿1703.CALL->chr-o317¿¿¿¿¿PDG_CALL
1820¿PDG_OBJECT¿¿1703.v165-o318¿¿¿¿¿PDG_OBJECT
1821¿PDG_OBJECT¿¿1703.v166-o319¿¿¿¿¿PDG_OBJECT
1822¿PDG_CALL¿¿1703.CALL->base64Encode-o320¿¿¿¿¿PDG_CALL
1823¿PDG_OBJECT¿¿1703.v169-o321¿¿¿¿¿PDG_OBJECT
1824¿PDG_OBJECT¿¿1703.message-o322¿¿¿¿¿PDG_OBJECT
1825¿PDG_CALL¿¿1703.CALL->chr-o323¿¿¿¿¿PDG_CALL
1826¿PDG_OBJECT¿¿1703.v170-o324¿¿¿¿¿PDG_OBJECT
1827¿PDG_OBJECT¿¿1703.config.appString-o325¿¿¿¿¿PDG_OBJECT
1828¿PDG_OBJECT¿¿1703.v171.length-o326¿¿¿¿¿PDG_OBJECT
1829¿PDG_CALL¿¿1703.CALL->chr-o327¿¿¿¿¿PDG_CALL
1830¿PDG_OBJECT¿¿1703.v173-o328¿¿¿¿¿PDG_OBJECT
1831¿PDG_OBJECT¿¿1703.v174-o329¿¿¿¿¿PDG_OBJECT
1832¿PDG_CALL¿¿1703.CALL->chr-o330¿¿¿¿¿PDG_CALL
1833¿PDG_OBJECT¿¿1703.v175-o331¿¿¿¿¿PDG_OBJECT
1834¿PDG_OBJECT¿¿1703.v176-o332¿¿¿¿¿PDG_OBJECT
1835¿PDG_OBJECT¿¿1703.v178-o333¿¿¿¿¿PDG_OBJECT
1836¿PDG_OBJECT¿¿1703.message.length-o334¿¿¿¿¿PDG_OBJECT
1837¿PDG_CALL¿¿1703.CALL->chr-o335¿¿¿¿¿PDG_CALL
1838¿PDG_OBJECT¿¿1703.v180-o336¿¿¿¿¿PDG_OBJECT
1839¿PDG_OBJECT¿¿1703.v181-o337¿¿¿¿¿PDG_OBJECT
1840¿PDG_CALL¿¿1703.CALL->chr-o338¿¿¿¿¿PDG_CALL
1841¿PDG_OBJECT¿¿1703.v182-o339¿¿¿¿¿PDG_OBJECT
1842¿PDG_OBJECT¿¿1703.v183-o340¿¿¿¿¿PDG_OBJECT
1843¿PDG_OBJECT¿¿1703.v184-o341¿¿¿¿¿PDG_OBJECT
1844¿PDG_RETURN¿¿1703.RET_OBJ-o342¿¿¿¿¿PDG_RETURN
1845¿PDG_CALL¿¿1705.CALL->chr-o343¿¿¿¿¿PDG_CALL
1846¿PDG_OBJECT¿¿1705.v185-o344¿¿¿¿¿PDG_OBJECT
1847¿PDG_CALL¿¿1705.CALL->chr-o345¿¿¿¿¿PDG_CALL
1848¿PDG_OBJECT¿¿1705.v186-o346¿¿¿¿¿PDG_OBJECT
1849¿PDG_OBJECT¿¿1705.v187-o347¿¿¿¿¿PDG_OBJECT
1850¿PDG_CALL¿¿1705.CALL->chr-o348¿¿¿¿¿PDG_CALL
1851¿PDG_OBJECT¿¿1705.v188-o349¿¿¿¿¿PDG_OBJECT
1852¿PDG_OBJECT¿¿1705.v189-o350¿¿¿¿¿PDG_OBJECT
1853¿PDG_CALL¿¿1705.CALL->base64Encode-o351¿¿¿¿¿PDG_CALL
1854¿PDG_OBJECT¿¿1705.v190-o352¿¿¿¿¿PDG_OBJECT
1855¿PDG_OBJECT¿¿1705.v190.length-o353¿¿¿¿¿PDG_OBJECT
1856¿PDG_CALL¿¿1705.CALL->chr-o354¿¿¿¿¿PDG_CALL
1857¿PDG_OBJECT¿¿1705.v192-o355¿¿¿¿¿PDG_OBJECT
1858¿PDG_OBJECT¿¿1705.v193-o356¿¿¿¿¿PDG_OBJECT
1859¿PDG_CALL¿¿1705.CALL->chr-o357¿¿¿¿¿PDG_CALL
1860¿PDG_OBJECT¿¿1705.v194-o358¿¿¿¿¿PDG_OBJECT
1861¿PDG_OBJECT¿¿1705.v195-o359¿¿¿¿¿PDG_OBJECT
1862¿PDG_CALL¿¿1705.CALL->base64Encode-o360¿¿¿¿¿PDG_CALL
1863¿PDG_OBJECT¿¿1705.v196-o361¿¿¿¿¿PDG_OBJECT
1864¿PDG_OBJECT¿¿1705.message-o362¿¿¿¿¿PDG_OBJECT
1865¿PDG_CALL¿¿1705.CALL->chr-o363¿¿¿¿¿PDG_CALL
1866¿PDG_OBJECT¿¿1705.v197-o364¿¿¿¿¿PDG_OBJECT
1867¿PDG_OBJECT¿¿1705.config.tvAppString-o365¿¿¿¿¿PDG_OBJECT
1868¿PDG_OBJECT¿¿1705.v198.length-o366¿¿¿¿¿PDG_OBJECT
1869¿PDG_CALL¿¿1705.CALL->chr-o367¿¿¿¿¿PDG_CALL
1870¿PDG_OBJECT¿¿1705.v200-o368¿¿¿¿¿PDG_OBJECT
1871¿PDG_OBJECT¿¿1705.v201-o369¿¿¿¿¿PDG_OBJECT
1872¿PDG_CALL¿¿1705.CALL->chr-o370¿¿¿¿¿PDG_CALL
1873¿PDG_OBJECT¿¿1705.v202-o371¿¿¿¿¿PDG_OBJECT
1874¿PDG_OBJECT¿¿1705.v203-o372¿¿¿¿¿PDG_OBJECT
1875¿PDG_OBJECT¿¿1705.v205-o373¿¿¿¿¿PDG_OBJECT
1876¿PDG_OBJECT¿¿1705.message.length-o374¿¿¿¿¿PDG_OBJECT
1877¿PDG_CALL¿¿1705.CALL->chr-o375¿¿¿¿¿PDG_CALL
1878¿PDG_OBJECT¿¿1705.v207-o376¿¿¿¿¿PDG_OBJECT
1879¿PDG_OBJECT¿¿1705.v208-o377¿¿¿¿¿PDG_OBJECT
1880¿PDG_CALL¿¿1705.CALL->chr-o378¿¿¿¿¿PDG_CALL
1881¿PDG_OBJECT¿¿1705.v209-o379¿¿¿¿¿PDG_OBJECT
1882¿PDG_OBJECT¿¿1705.v210-o380¿¿¿¿¿PDG_OBJECT
1883¿PDG_OBJECT¿¿1705.v211-o381¿¿¿¿¿PDG_OBJECT
1884¿PDG_RETURN¿¿1705.RET_OBJ-o382¿¿¿¿¿PDG_RETURN
1885¿PDG_CALL¿¿1707.CALL->Error-o383¿¿¿¿¿PDG_CALL
1886¿PDG_OBJECT¿¿1707.v213-o384¿¿¿¿¿PDG_OBJECT
1887¿PDG_OBJECT¿¿1707.config.port-o385¿¿¿¿¿PDG_OBJECT
1888¿PDG_OBJECT¿¿1707.config.ip-o386¿¿¿¿¿PDG_OBJECT
1889¿PDG_CALL¿¿1707.CALL->net.connect-o387¿¿¿¿¿PDG_CALL
1890¿PDG_OBJECT¿¿1707.socket-o388¿¿¿¿¿PDG_OBJECT
1891¿PDG_CALL¿¿1707.CALL->socket.setTimeout-o389¿¿¿¿¿PDG_CALL
1892¿PDG_OBJECT¿¿1707.v217-o390¿¿¿¿¿PDG_OBJECT
1893¿PDG_OBJECT¿¿1710.this-o391¿¿¿¿¿PDG_OBJECT
1894¿PDG_OBJECT¿¿1707.v225-o392¿¿¿¿¿PDG_OBJECT
1895¿PDG_CALL¿¿1707.CALL->socket.on-o393¿¿¿¿¿PDG_CALL
1896¿PDG_OBJECT¿¿1707.v226-o394¿¿¿¿¿PDG_OBJECT
1897¿PDG_OBJECT¿¿1712.this-o395¿¿¿¿¿PDG_OBJECT
1898¿PDG_OBJECT¿¿1707.v233-o396¿¿¿¿¿PDG_OBJECT
1899¿PDG_CALL¿¿1707.CALL->socket.on-o397¿¿¿¿¿PDG_CALL
1900¿PDG_OBJECT¿¿1707.v234-o398¿¿¿¿¿PDG_OBJECT
1901¿PDG_OBJECT¿¿1714.this-o399¿¿¿¿¿PDG_OBJECT
1902¿PDG_OBJECT¿¿1714.error-o400¿¿¿¿¿PDG_OBJECT
1903¿PDG_OBJECT¿¿1707.v242-o401¿¿¿¿¿PDG_OBJECT
1904¿PDG_CALL¿¿1707.CALL->socket.on-o402¿¿¿¿¿PDG_CALL
1905¿PDG_OBJECT¿¿1707.v243-o403¿¿¿¿¿PDG_OBJECT
1906¿PDG_OBJECT¿¿1717.this-o404¿¿¿¿¿PDG_OBJECT
1907¿PDG_OBJECT¿¿1707.v245-o405¿¿¿¿¿PDG_OBJECT
1908¿PDG_CALL¿¿1707.CALL->socket.on-o406¿¿¿¿¿PDG_CALL
1909¿PDG_OBJECT¿¿1707.v246-o407¿¿¿¿¿PDG_OBJECT
1910¿PDG_CALL¿¿1710.CALL->_socketChunkOne-o408¿¿¿¿¿PDG_CALL
1911¿PDG_OBJECT¿¿1710.v218-o409¿¿¿¿¿PDG_OBJECT
1912¿PDG_CALL¿¿1710.CALL->socket.write-o410¿¿¿¿¿PDG_CALL
1913¿PDG_OBJECT¿¿1710.v219-o411¿¿¿¿¿PDG_OBJECT
1914¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
1915¿PDG_CALL¿¿1710.CALL->_socketChunkTwo-o412¿¿¿¿¿PDG_CALL
1916¿PDG_OBJECT¿¿1710.v220-o413¿¿¿¿¿PDG_OBJECT
1917¿PDG_CALL¿¿1710.CALL->socket.write-o414¿¿¿¿¿PDG_CALL
1918¿PDG_OBJECT¿¿1710.v221-o415¿¿¿¿¿PDG_OBJECT
1919¿TAINT_SINK¿¿write¿¿¿¿¿TAINT_SINK
1920¿PDG_CALL¿¿1710.CALL->socket.end-o416¿¿¿¿¿PDG_CALL
1921¿PDG_OBJECT¿¿1710.v222-o417¿¿¿¿¿PDG_OBJECT
1922¿PDG_CALL¿¿1710.CALL->socket.destroy-o418¿¿¿¿¿PDG_CALL
1923¿PDG_OBJECT¿¿1710.v223-o419¿¿¿¿¿PDG_OBJECT
1924¿PDG_CALL¿¿1710.CALL->done-o420¿¿¿¿¿PDG_CALL
